,Year_Factor,floor_area,year_built,energy_star_rating,ELEVATION,january_min_temp,january_avg_temp,january_max_temp,february_min_temp,february_avg_temp,february_max_temp,march_min_temp,march_avg_temp,march_max_temp,april_min_temp,april_avg_temp,april_max_temp,may_min_temp,may_avg_temp,may_max_temp,june_min_temp,june_avg_temp,june_max_temp,july_min_temp,july_avg_temp,july_max_temp,august_min_temp,august_avg_temp,august_max_temp,september_min_temp,september_avg_temp,september_max_temp,october_min_temp,october_avg_temp,october_max_temp,november_min_temp,november_avg_temp,november_max_temp,december_min_temp,december_avg_temp,december_max_temp,cooling_degree_days,heating_degree_days,precipitation_inches,snowfall_inches,snowdepth_inches,avg_temp,days_below_30F,days_below_20F,days_below_10F,days_below_0F,days_above_80F,days_above_90F,days_above_100F,days_above_110F,direction_max_wind_speed,direction_peak_wind_speed,max_wind_speed,days_with_fog,ohe_State_Factor_State_1,ohe_State_Factor_State_10,ohe_State_Factor_State_11,ohe_State_Factor_State_2,ohe_State_Factor_State_4,ohe_State_Factor_State_6,ohe_State_Factor_State_8,ohe_facility_type_2to4_Unit_Building,ohe_facility_type_5plus_Unit_Building,ohe_facility_type_Commercial_Other,ohe_facility_type_Commercial_Unknown,ohe_facility_type_Data_Center,ohe_facility_type_Education_College_or_university,ohe_facility_type_Education_Other_classroom,ohe_facility_type_Education_Preschool_or_daycare,ohe_facility_type_Education_Uncategorized,ohe_facility_type_Food_Sales,ohe_facility_type_Food_Service_Other,ohe_facility_type_Food_Service_Restaurant_or_cafeteria,ohe_facility_type_Food_Service_Uncategorized,ohe_facility_type_Grocery_store_or_food_market,ohe_facility_type_Health_Care_Inpatient,ohe_facility_type_Health_Care_Outpatient_Clinic,ohe_facility_type_Health_Care_Outpatient_Uncategorized,ohe_facility_type_Health_Care_Uncategorized,ohe_facility_type_Industrial,ohe_facility_type_Laboratory,ohe_facility_type_Lodging_Dormitory_or_fraternity_sorority,ohe_facility_type_Lodging_Hotel,ohe_facility_type_Lodging_Other,ohe_facility_type_Lodging_Uncategorized,ohe_facility_type_Mixed_Use_Commercial_and_Residential,ohe_facility_type_Mixed_Use_Predominantly_Commercial,ohe_facility_type_Mixed_Use_Predominantly_Residential,ohe_facility_type_Multifamily_Uncategorized,ohe_facility_type_Nursing_Home,ohe_facility_type_Office_Bank_or_other_financial,ohe_facility_type_Office_Medical_non_diagnostic,ohe_facility_type_Office_Mixed_use,ohe_facility_type_Office_Uncategorized,ohe_facility_type_Parking_Garage,ohe_facility_type_Public_Assembly_Drama_theater,ohe_facility_type_Public_Assembly_Entertainment_culture,ohe_facility_type_Public_Assembly_Library,ohe_facility_type_Public_Assembly_Movie_Theater,ohe_facility_type_Public_Assembly_Other,ohe_facility_type_Public_Assembly_Recreation,ohe_facility_type_Public_Assembly_Social_meeting,ohe_facility_type_Public_Assembly_Stadium,ohe_facility_type_Public_Assembly_Uncategorized,ohe_facility_type_Public_Safety_Courthouse,ohe_facility_type_Public_Safety_Fire_or_police_station,ohe_facility_type_Public_Safety_Penitentiary,ohe_facility_type_Public_Safety_Uncategorized,ohe_facility_type_Religious_worship,ohe_facility_type_Retail_Enclosed_mall,ohe_facility_type_Retail_Strip_shopping_mall,ohe_facility_type_Retail_Uncategorized,ohe_facility_type_Retail_Vehicle_dealership_showroom,ohe_facility_type_Service_Drycleaning_or_Laundry,ohe_facility_type_Service_Uncategorized,ohe_facility_type_Service_Vehicle_service_repair_shop,ohe_facility_type_Warehouse_Distribution_or_Shipping_center,ohe_facility_type_Warehouse_Nonrefrigerated,ohe_facility_type_Warehouse_Refrigerated,ohe_facility_type_Warehouse_Selfstorage,ohe_facility_type_Warehouse_Uncategorized,ohe_building_class_Commercial,ohe_building_class_Residential,State_Factor,building_class,facility_type,te_State_Factor,te_building_class,te_facility_type,min_temp,max_temp,std_temp,skew_temp,min_winter_temp,max_winter_temp,avg_winter_temp,std_winter_temp,skew_winter_temp,min_spring_temp,max_spring_temp,avg_spring_temp,std_spring_temp,skew_spring_temp,min_summer_temp,max_summer_temp,avg_summer_temp,std_summer_temp,skew_summer_temp,min_autumn_temp,max_autumn_temp,avg_autumn_temp,std_autumn_temp,skew_autumn_temp,month_cooling_degree_days,month_heating_degree_days,building_area,floor_energy_star_rating
57983,6.0,105200.0,1953.0,74.0,3.4,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,357680.0,21.764705882352942
29897,5.0,142599.0,1902.0,80.0,25.6,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,330.0,340.0,18.3,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,3650534.4000000004,3.125
27622,5.0,62199.0,1923.0,28.0,42.7,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,310.0,310.0,13.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,2655897.3000000003,0.6557377049180327
39202,5.0,55146.0,1953.0,99.0,25.6,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,330.0,340.0,18.3,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,1411737.6,3.8671875
36068,3.0,57963.0,1973.0,40.142857142857146,11.9,11.0,35.08064516,61.0,17.0,33.91071429,55.0,27.0,40.14516129,59.0,33.0,52.98333333,82.0,42.0,62.79032258,90.0,53.0,72.65,92.0,64.0,79.83870968,98.0,59.0,74.59677419,90.0,47.0,67.86666667,96.0,40.0,60.19354839,86.0,23.0,45.25,70.0,19.0,38.54838710000001,71.0,1272.0,4670.0,46.32,29.6,64.0,56.873069668918916,50.0,11.0,0.0,0.0,75.0,11.0,0,0,1.0,1.0,1.0,97.28571428571428,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,24,87.48101164509963,80.24095741149327,89.52979835479316,11.0,98.0,23.549610898142628,-0.056041303768470385,11.0,71.0,37.94886072777778,20.807216541637715,0.31492930111155165,27.0,90.0,54.32431302222222,21.471822603795815,0.5274832243900417,53.0,98.0,75.89838709666667,98.0,98.0,23.0,96.0,59.47891278444445,23.1490837251181,0.10834429217108878,106.0,389.1666666666667,689759.7000000001,3.3733493397358947
75054,4.0,70814.0,1970.0,37.71428571428572,152.4,-1.0,25.67741935,62.0,2.0,27.42857143,55.0,6.0,35.61290323,68.0,26.0,50.41666667,82.0,38.0,61.75806452,87.0,46.0,71.15,92.0,55.0,74.85483871,95.0,51.0,70.9516129,90.0,41.0,67.21666667,93.0,31.0,55.82258065,79.0,16.0,40.8,72.0,16.0,37.96774194,65.0,884.0,5622.0,50.2,50.9,157.0,52.39002807216216,110.0,50.0,16.0,1.0,83.0,10.0,0,0,146.28571428571428,154.85714285714286,9.12857142857143,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,0,56,87.41601816968577,85.75523889289686,38.20939935760239,-1.0,95.0,26.52706321237804,-0.26071133633836885,-1.0,65.0,32.23041474666667,24.64500230906225,0.049134929132432836,6.0,87.0,50.53195938,26.72982280805932,-0.1847859168587824,46.0,95.0,71.77293906777777,95.0,95.0,16.0,93.0,55.093249702222224,24.88344159247511,-0.0490584665863543,73.66666666666667,468.5,10792053.6,0.2474690663667042
30468,2.0,182835.0,1932.7142857142856,74.0,42.7,13.0,37.32258065,62.0,20.0,40.87931034,62.0,25.0,50.93548387,78.0,38.0,54.76666667,88.0,49.0,65.09677419,89.0,51.0,70.98333333,94.0,61.0,78.75806452,100.0,61.0,76.69354839,91.0,53.0,68.8,91.0,38.0,58.04838710000001,78.0,31.0,43.86666667,66.0,28.0,41.46774194,62.0,1277.0,3978.0,38.51,9.6,10.0,58.75634264567568,22.0,5.0,0.0,0.0,72.0,17.0,0,0,1.0,1.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,32,87.48101164509963,85.75523889289686,77.07438919707529,13.0,100.0,22.05943519058774,-0.06481568040189688,13.0,62.0,40.741070325555555,18.473472062681697,-0.0906434880831872,25.0,89.0,59.75543608111111,22.11897385154872,-0.008389770539664219,51.0,100.0,76.04832736,100.0,100.0,31.0,91.0,58.635005974444454,19.428601207498552,0.2042983024162746,106.41666666666667,331.5,7807054.500000001,1.7330210772833723
48671,6.0,72600.0,1925.0,62.0,25.0,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,1815000.0,2.48
1253,6.0,17660.0,1926.0,73.42857142857143,45.7,37.0,52.69354839,62.0,42.0,56.94827586,75.0,47.0,57.72580645,76.0,47.0,60.28333333,86.0,51.0,61.06451613,87.0,51.0,63.35,87.0,53.0,62.91935484,81.0,53.0,63.79032258,76.0,52.0,64.8,94.0,51.0,63.35483871,84.0,44.0,58.28333333,75.0,36.0,50.66129032,63.0,142.0,2005.0,21.39,0.0,0.0,61.77090613621621,0.0,0.0,0.0,0.0,16.0,2.0,0,0,179.0,146.28571428571428,10.085714285714284,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,18,62.196194242656816,85.75523889289686,125.34529467810677,36.0,94.0,14.73573737780722,0.42703095287369086,36.0,75.0,52.81145717444444,12.999194312772042,0.20855213146848978,47.0,87.0,63.67485065666668,15.671808616631289,0.5892850299280228,51.0,87.0,65.6732974911111,87.0,87.0,44.0,94.0,65.15979689333334,16.415047789307273,0.6069838240922647,11.833333333333334,167.08333333333334,807062.0,1.6067521100343858
25902,5.0,197261.0,1962.0,45.0,15.2,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,312.85714285714283,314.2857142857143,13.757142857142856,115.42857142857144,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,21,87.48101164509963,85.75523889289686,104.93499688518065,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,2998367.1999999997,2.960526315789474
36497,5.0,47700.0,1964.0,1.0,25.6,8.0,29.85483871,56.0,2.0,23.94642857,43.0,12.0,38.09677419,62.0,32.0,54.25,80.0,48.0,68.51612903,88.0,50.0,71.18333333,90.0,64.0,78.79032258,96.0,63.0,78.96774194,95.0,56.0,74.45,97.0,35.0,58.04838710000001,78.0,32.0,52.78333333,74.0,34.0,50.77419355,72.0,1581.0,4460.0,40.97,49.1,463.0,56.851272939729725,63.0,34.0,9.0,0.0,106.0,12.0,0,0,330.0,340.0,18.3,148.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,2.0,97.0,24.77556576727112,-0.3503520957298711,2.0,72.0,35.50838453666667,22.605732720587138,0.01401002521168115,12.0,88.0,53.651433691111116,24.089934638076095,-0.2720896862236899,50.0,96.0,76.32682198333333,96.0,96.0,32.0,97.0,61.92019115888888,21.05204076793168,0.0643207311362598,131.75,371.6666666666667,1221120.0,0.0390625
16074,3.0,124702.0,1972.0,73.71428571428571,3.0,15.0,37.5,69.0,17.0,35.73214286,58.0,26.0,41.14516129,62.0,26.0,56.58333333,91.0,37.0,62.90322581,91.0,58.0,73.86666667,94.0,60.0,79.32258065,98.0,55.0,73.78333333,93.0,45.0,67.16,93.0,30.0,58.81666667,88.0,20.0,44.31666667,75.0,19.0,39.5,72.0,1306.0,4489.0,53.08,5.9,6.0,57.25575974621622,66.0,8.0,0.0,0.0,97.0,20.0,0,0,1.0,1.0,1.0,110.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,27,77.8739782223338,80.24095741149327,83.8785215244993,15.0,98.0,24.59332415227231,-0.051267262234366215,15.0,72.0,40.30357142888889,21.817095372824927,0.3462696427959325,26.0,91.0,54.84796893666666,24.758121034621876,0.4142825165884275,55.0,98.0,76.10806451666667,98.0,98.0,20.0,93.0,57.92148148222222,25.20602772416519,-0.04845751893068179,108.83333333333333,374.0833333333333,374106.0,24.57142857142857
44754,6.0,65000.0,1955.0,46.0,42.7,11.0,34.45161289999999,59.0,-1.0,37.70689655,61.0,26.0,48.87096774,79.0,26.0,53.33333333,82.0,43.0,62.79032258,92.0,52.0,72.25,88.0,63.0,78.67741935,96.0,61.0,79.17741935,96.0,54.0,71.8,91.0,38.0,58.75806452,85.0,34.0,49.76666667,72.0,17.0,38.33870968,60.0,1489.0,4252.0,42.17,36.0,101.0,57.51722323405405,40.0,11.0,2.0,1.0,96.0,17.0,0,0,1.0,1.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,-1.0,96.0,24.441408804330617,-0.3766807334726296,-1.0,61.0,35.27746879222222,22.61382900819557,-0.31457705680250436,26.0,92.0,56.999402627777776,23.887898197418355,0.07590340150518075,52.0,96.0,76.23387096666666,96.0,96.0,34.0,91.0,61.591636798888885,19.839051594907378,0.08649469664631519,124.08333333333333,354.3333333333333,2775500.0,1.0772833723653394
72004,4.0,1503770.0,1955.0,5.0,3.4,4.0,28.59677419,58.0,9.0,31.625,56.0,13.0,37.66129032,66.0,31.0,52.33333333,77.0,49.0,64.0,86.0,55.0,72.45,89.0,63.0,76.14516129,91.0,61.0,74.51612903,90.0,52.0,69.73333333,92.0,42.0,59.62903226,77.0,22.0,45.3,69.0,24.0,40.51612903,65.0,1128.0,4875.0,53.79,50.0,377.0,55.35155547675676,66.0,24.0,7.0,0.0,75.0,4.0,0,0,1.0,1.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1,27,87.48101164509963,80.24095741149327,83.8785215244993,4.0,92.0,23.6438079364144,-0.41413833075127954,4.0,65.0,35.19310035777778,21.53626016604291,-0.04107165682324514,13.0,86.0,52.88829151666667,23.158713667939807,-0.30529300158610234,55.0,91.0,74.67903225777778,91.0,91.0,22.0,92.0,58.74026284333334,20.984169495842664,-0.20401343285659188,94.0,406.25,5112818.0,1.4705882352941178
15657,5.0,78518.0,1927.0,92.0,115.8,8.0,29.96666667,49.0,2.0,25.01851852,64.0,9.0,38.44827586,74.0,32.0,55.37931034,81.0,47.0,69.70689655,90.0,56.0,75.03448276,95.0,61.0,77.5,95.0,59.0,75.81666667,94.0,51.0,72.44827586,94.0,32.0,55.76785714,80.0,29.0,51.33928571,81.0,26.0,48.85,72.0,1451.0,4337.0,43.61,14.8,12.0,57.10011324243243,74.0,29.0,14.0,0.0,113.0,22.0,0,0,1.0,1.0,1.0,133.28571428571428,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,27,77.8739782223338,80.24095741149327,83.8785215244993,2.0,95.0,25.606292674807115,-0.3933656675666647,2.0,72.0,36.09279835444444,24.007912869393664,0.0910931061715795,9.0,90.0,55.170498083333335,26.127415266596188,-0.4221742650794728,56.0,95.0,76.48346104777778,95.0,95.0,29.0,94.0,60.72837985666667,22.5446882384375,-0.050378973212283386,120.91666666666667,361.4166666666667,9092384.4,0.7944732297063903
